location,recommended_foundation,suitability_score,building_height,area,3d_model_path,model_details
Loc2346,Standard Foundation,86,42,2855,models/3D_Model_2346.obj,"{""vertices"": 925, ""faces"": 804}"
Loc2347,Standard Foundation,66,32,1189,models/3D_Model_2347.obj,"{""vertices"": 476, ""faces"": 1364}"
Loc2348,Shallow Foundation,79,38,4784,models/3D_Model_2348.obj,"{""vertices"": 835, ""faces"": 1734}"
Loc2349,Deep Foundation,95,30,2330,models/3D_Model_2349.obj,"{""vertices"": 937, ""faces"": 1342}"
Loc2350,Shallow Foundation,82,50,4155,models/3D_Model_2350.obj,"{""vertices"": 869, ""faces"": 782}"
Loc2351,Deep Foundation,80,42,3197,models/3D_Model_2351.obj,"{""vertices"": 739, ""faces"": 1284}"
Loc2352,Deep Foundation,97,36,1593,models/3D_Model_2352.obj,"{""vertices"": 654, ""faces"": 967}"
Loc2353,Shallow Foundation,90,22,2659,models/3D_Model_2353.obj,"{""vertices"": 738, ""faces"": 913}"
Loc2354,Standard Foundation,100,32,559,models/3D_Model_2354.obj,"{""vertices"": 453, ""faces"": 653}"
Loc2355,Standard Foundation,58,9,4605,models/3D_Model_2355.obj,"{""vertices"": 564, ""faces"": 1334}"
Loc2356,Deep Foundation,56,42,2360,models/3D_Model_2356.obj,"{""vertices"": 937, ""faces"": 1682}"
Loc2357,Deep Foundation,82,41,1580,models/3D_Model_2357.obj,"{""vertices"": 913, ""faces"": 587}"
Loc2358,Deep Foundation,62,34,1928,models/3D_Model_2358.obj,"{""vertices"": 345, ""faces"": 519}"
Loc2359,Deep Foundation,65,44,3011,models/3D_Model_2359.obj,"{""vertices"": 786, ""faces"": 691}"
Loc2360,Deep Foundation,88,31,3543,models/3D_Model_2360.obj,"{""vertices"": 361, ""faces"": 1470}"
Loc2361,Shallow Foundation,96,48,3066,models/3D_Model_2361.obj,"{""vertices"": 620, ""faces"": 972}"
Loc2362,Deep Foundation,64,31,3788,models/3D_Model_2362.obj,"{""vertices"": 683, ""faces"": 1771}"
Loc2363,Deep Foundation,89,47,1559,models/3D_Model_2363.obj,"{""vertices"": 558, ""faces"": 882}"
Loc2364,Standard Foundation,70,36,3250,models/3D_Model_2364.obj,"{""vertices"": 339, ""faces"": 594}"
Loc2365,Deep Foundation,64,37,4039,models/3D_Model_2365.obj,"{""vertices"": 352, ""faces"": 1721}"
Loc2366,Deep Foundation,78,23,3992,models/3D_Model_2366.obj,"{""vertices"": 487, ""faces"": 792}"
Loc2367,Standard Foundation,62,36,1286,models/3D_Model_2367.obj,"{""vertices"": 474, ""faces"": 1403}"
Loc2368,Shallow Foundation,95,36,3020,models/3D_Model_2368.obj,"{""vertices"": 310, ""faces"": 1548}"
Loc2369,Shallow Foundation,73,46,1489,models/3D_Model_2369.obj,"{""vertices"": 776, ""faces"": 698}"
Loc2370,Deep Foundation,85,26,537,models/3D_Model_2370.obj,"{""vertices"": 300, ""faces"": 1704}"
Loc2371,Shallow Foundation,85,13,3574,models/3D_Model_2371.obj,"{""vertices"": 762, ""faces"": 1356}"
Loc2372,Deep Foundation,54,17,2362,models/3D_Model_2372.obj,"{""vertices"": 780, ""faces"": 1328}"
Loc2373,Deep Foundation,99,22,2915,models/3D_Model_2373.obj,"{""vertices"": 512, ""faces"": 1174}"
Loc2374,Deep Foundation,65,21,613,models/3D_Model_2374.obj,"{""vertices"": 548, ""faces"": 1487}"
Loc2375,Deep Foundation,87,6,573,models/3D_Model_2375.obj,"{""vertices"": 790, ""faces"": 1971}"
Loc2376,Shallow Foundation,51,12,1347,models/3D_Model_2376.obj,"{""vertices"": 513, ""faces"": 1391}"
Loc2377,Standard Foundation,86,13,4200,models/3D_Model_2377.obj,"{""vertices"": 408, ""faces"": 1485}"
Loc2378,Deep Foundation,72,38,3183,models/3D_Model_2378.obj,"{""vertices"": 396, ""faces"": 1319}"
Loc2379,Standard Foundation,88,7,767,models/3D_Model_2379.obj,"{""vertices"": 408, ""faces"": 1971}"
Loc2380,Standard Foundation,54,8,1475,models/3D_Model_2380.obj,"{""vertices"": 412, ""faces"": 689}"
Loc2381,Standard Foundation,88,31,3566,models/3D_Model_2381.obj,"{""vertices"": 655, ""faces"": 1194}"
Loc2382,Shallow Foundation,63,44,4667,models/3D_Model_2382.obj,"{""vertices"": 676, ""faces"": 1270}"
Loc2383,Shallow Foundation,84,34,2266,models/3D_Model_2383.obj,"{""vertices"": 389, ""faces"": 656}"
Loc2384,Shallow Foundation,97,40,4824,models/3D_Model_2384.obj,"{""vertices"": 445, ""faces"": 688}"
Loc2385,Deep Foundation,96,18,2528,models/3D_Model_2385.obj,"{""vertices"": 770, ""faces"": 1825}"
Loc2386,Deep Foundation,73,11,790,models/3D_Model_2386.obj,"{""vertices"": 508, ""faces"": 1944}"
Loc2387,Shallow Foundation,59,12,768,models/3D_Model_2387.obj,"{""vertices"": 502, ""faces"": 1273}"
Loc2388,Standard Foundation,52,22,2000,models/3D_Model_2388.obj,"{""vertices"": 787, ""faces"": 1979}"
Loc2389,Deep Foundation,76,17,4659,models/3D_Model_2389.obj,"{""vertices"": 552, ""faces"": 1194}"
Loc2390,Standard Foundation,74,44,3173,models/3D_Model_2390.obj,"{""vertices"": 749, ""faces"": 1567}"
Loc2391,Deep Foundation,89,20,4243,models/3D_Model_2391.obj,"{""vertices"": 980, ""faces"": 819}"
Loc2392,Shallow Foundation,99,12,4278,models/3D_Model_2392.obj,"{""vertices"": 757, ""faces"": 623}"
Loc2393,Deep Foundation,58,5,917,models/3D_Model_2393.obj,"{""vertices"": 664, ""faces"": 683}"
Loc2394,Standard Foundation,77,41,658,models/3D_Model_2394.obj,"{""vertices"": 429, ""faces"": 1651}"
Loc2395,Shallow Foundation,87,49,1655,models/3D_Model_2395.obj,"{""vertices"": 752, ""faces"": 1940}"
Loc2396,Deep Foundation,63,8,4143,models/3D_Model_2396.obj,"{""vertices"": 726, ""faces"": 1286}"
Loc2397,Deep Foundation,78,41,3855,models/3D_Model_2397.obj,"{""vertices"": 958, ""faces"": 1762}"
Loc2398,Deep Foundation,96,19,3943,models/3D_Model_2398.obj,"{""vertices"": 887, ""faces"": 1590}"
Loc2399,Shallow Foundation,72,42,3469,models/3D_Model_2399.obj,"{""vertices"": 493, ""faces"": 926}"
Loc2400,Deep Foundation,69,24,2915,models/3D_Model_2400.obj,"{""vertices"": 349, ""faces"": 645}"
Loc2401,Shallow Foundation,62,48,3895,models/3D_Model_2401.obj,"{""vertices"": 994, ""faces"": 1245}"
Loc2402,Shallow Foundation,98,23,1143,models/3D_Model_2402.obj,"{""vertices"": 993, ""faces"": 1091}"
Loc2403,Deep Foundation,66,28,611,models/3D_Model_2403.obj,"{""vertices"": 744, ""faces"": 1191}"
Loc2404,Shallow Foundation,54,27,1268,models/3D_Model_2404.obj,"{""vertices"": 503, ""faces"": 1035}"
Loc2405,Standard Foundation,85,47,2132,models/3D_Model_2405.obj,"{""vertices"": 712, ""faces"": 919}"
Loc2406,Deep Foundation,74,44,3187,models/3D_Model_2406.obj,"{""vertices"": 793, ""faces"": 676}"
Loc2407,Shallow Foundation,97,41,1118,models/3D_Model_2407.obj,"{""vertices"": 615, ""faces"": 1666}"
Loc2408,Deep Foundation,62,5,3275,models/3D_Model_2408.obj,"{""vertices"": 319, ""faces"": 1975}"
Loc2409,Shallow Foundation,92,16,1117,models/3D_Model_2409.obj,"{""vertices"": 887, ""faces"": 891}"
Loc2410,Shallow Foundation,73,43,1099,models/3D_Model_2410.obj,"{""vertices"": 699, ""faces"": 564}"
Loc2411,Shallow Foundation,76,49,1442,models/3D_Model_2411.obj,"{""vertices"": 423, ""faces"": 1796}"
Loc2412,Deep Foundation,64,25,3886,models/3D_Model_2412.obj,"{""vertices"": 581, ""faces"": 1266}"
Loc2413,Shallow Foundation,76,26,3948,models/3D_Model_2413.obj,"{""vertices"": 589, ""faces"": 1671}"
Loc2414,Shallow Foundation,70,7,517,models/3D_Model_2414.obj,"{""vertices"": 334, ""faces"": 1714}"
Loc2415,Deep Foundation,96,24,2942,models/3D_Model_2415.obj,"{""vertices"": 599, ""faces"": 1380}"
Loc2416,Shallow Foundation,64,5,3991,models/3D_Model_2416.obj,"{""vertices"": 912, ""faces"": 1757}"
Loc2417,Shallow Foundation,84,29,2839,models/3D_Model_2417.obj,"{""vertices"": 655, ""faces"": 518}"
Loc2418,Standard Foundation,89,28,4431,models/3D_Model_2418.obj,"{""vertices"": 379, ""faces"": 1419}"
Loc2419,Shallow Foundation,83,33,526,models/3D_Model_2419.obj,"{""vertices"": 374, ""faces"": 599}"
Loc2420,Standard Foundation,99,46,1654,models/3D_Model_2420.obj,"{""vertices"": 737, ""faces"": 860}"
Loc2421,Deep Foundation,96,36,3788,models/3D_Model_2421.obj,"{""vertices"": 897, ""faces"": 1160}"
Loc2422,Deep Foundation,78,25,3503,models/3D_Model_2422.obj,"{""vertices"": 682, ""faces"": 1714}"
Loc2423,Shallow Foundation,61,50,2506,models/3D_Model_2423.obj,"{""vertices"": 831, ""faces"": 1617}"
Loc2424,Standard Foundation,88,24,2067,models/3D_Model_2424.obj,"{""vertices"": 388, ""faces"": 1847}"
Loc2425,Deep Foundation,86,20,1077,models/3D_Model_2425.obj,"{""vertices"": 974, ""faces"": 1844}"
Loc2426,Deep Foundation,78,6,2499,models/3D_Model_2426.obj,"{""vertices"": 959, ""faces"": 1891}"
Loc2427,Shallow Foundation,66,28,2500,models/3D_Model_2427.obj,"{""vertices"": 981, ""faces"": 1824}"
Loc2428,Deep Foundation,54,28,2142,models/3D_Model_2428.obj,"{""vertices"": 422, ""faces"": 944}"
Loc2429,Deep Foundation,64,42,1920,models/3D_Model_2429.obj,"{""vertices"": 378, ""faces"": 798}"
Loc2430,Deep Foundation,81,46,2678,models/3D_Model_2430.obj,"{""vertices"": 923, ""faces"": 861}"
Loc2431,Deep Foundation,63,21,3163,models/3D_Model_2431.obj,"{""vertices"": 762, ""faces"": 1849}"
Loc2432,Deep Foundation,86,12,2316,models/3D_Model_2432.obj,"{""vertices"": 479, ""faces"": 644}"
Loc2433,Deep Foundation,56,24,2450,models/3D_Model_2433.obj,"{""vertices"": 987, ""faces"": 1725}"
Loc2434,Deep Foundation,87,8,1787,models/3D_Model_2434.obj,"{""vertices"": 353, ""faces"": 1368}"
Loc2435,Shallow Foundation,74,48,1832,models/3D_Model_2435.obj,"{""vertices"": 982, ""faces"": 957}"
Loc2436,Shallow Foundation,79,21,3000,models/3D_Model_2436.obj,"{""vertices"": 859, ""faces"": 1987}"
Loc2437,Standard Foundation,57,9,1324,models/3D_Model_2437.obj,"{""vertices"": 726, ""faces"": 1120}"
Loc2438,Deep Foundation,58,33,2930,models/3D_Model_2438.obj,"{""vertices"": 999, ""faces"": 1920}"
Loc2439,Shallow Foundation,63,27,1626,models/3D_Model_2439.obj,"{""vertices"": 975, ""faces"": 1181}"
Loc2440,Shallow Foundation,81,42,2405,models/3D_Model_2440.obj,"{""vertices"": 463, ""faces"": 703}"
Loc2441,Standard Foundation,84,9,1731,models/3D_Model_2441.obj,"{""vertices"": 902, ""faces"": 1305}"
Loc2442,Shallow Foundation,91,29,4628,models/3D_Model_2442.obj,"{""vertices"": 829, ""faces"": 1353}"
Loc2443,Deep Foundation,53,26,1165,models/3D_Model_2443.obj,"{""vertices"": 701, ""faces"": 1543}"
Loc2444,Standard Foundation,87,11,3186,models/3D_Model_2444.obj,"{""vertices"": 316, ""faces"": 1426}"
Loc2445,Deep Foundation,91,47,2327,models/3D_Model_2445.obj,"{""vertices"": 547, ""faces"": 1684}"
Loc2446,Standard Foundation,71,10,2593,models/3D_Model_2446.obj,"{""vertices"": 945, ""faces"": 646}"
Loc2447,Shallow Foundation,73,45,2679,models/3D_Model_2447.obj,"{""vertices"": 383, ""faces"": 1982}"
Loc2448,Shallow Foundation,97,35,3478,models/3D_Model_2448.obj,"{""vertices"": 807, ""faces"": 949}"
Loc2449,Standard Foundation,52,35,1236,models/3D_Model_2449.obj,"{""vertices"": 553, ""faces"": 1068}"
Loc2450,Standard Foundation,69,34,571,models/3D_Model_2450.obj,"{""vertices"": 594, ""faces"": 1541}"
Loc2451,Deep Foundation,100,18,1759,models/3D_Model_2451.obj,"{""vertices"": 897, ""faces"": 1046}"
Loc2452,Standard Foundation,71,46,4128,models/3D_Model_2452.obj,"{""vertices"": 747, ""faces"": 555}"
Loc2453,Standard Foundation,54,23,1648,models/3D_Model_2453.obj,"{""vertices"": 351, ""faces"": 988}"
Loc2454,Shallow Foundation,63,30,2561,models/3D_Model_2454.obj,"{""vertices"": 303, ""faces"": 1962}"
Loc2455,Standard Foundation,56,12,1773,models/3D_Model_2455.obj,"{""vertices"": 360, ""faces"": 626}"
Loc2456,Shallow Foundation,67,34,3684,models/3D_Model_2456.obj,"{""vertices"": 489, ""faces"": 1075}"
Loc2457,Shallow Foundation,87,46,1230,models/3D_Model_2457.obj,"{""vertices"": 308, ""faces"": 1287}"
Loc2458,Standard Foundation,69,37,727,models/3D_Model_2458.obj,"{""vertices"": 648, ""faces"": 905}"
Loc2459,Shallow Foundation,66,16,4120,models/3D_Model_2459.obj,"{""vertices"": 426, ""faces"": 677}"
Loc2460,Deep Foundation,99,34,2258,models/3D_Model_2460.obj,"{""vertices"": 803, ""faces"": 1983}"
Loc2461,Standard Foundation,69,8,4100,models/3D_Model_2461.obj,"{""vertices"": 437, ""faces"": 1302}"
Loc2462,Standard Foundation,82,25,4864,models/3D_Model_2462.obj,"{""vertices"": 579, ""faces"": 1363}"
Loc2463,Shallow Foundation,59,37,3090,models/3D_Model_2463.obj,"{""vertices"": 665, ""faces"": 680}"
Loc2464,Standard Foundation,57,15,3901,models/3D_Model_2464.obj,"{""vertices"": 502, ""faces"": 1336}"
Loc2465,Shallow Foundation,94,37,3677,models/3D_Model_2465.obj,"{""vertices"": 528, ""faces"": 1184}"
Loc2466,Shallow Foundation,63,30,4673,models/3D_Model_2466.obj,"{""vertices"": 929, ""faces"": 1052}"
Loc2467,Shallow Foundation,75,31,1623,models/3D_Model_2467.obj,"{""vertices"": 389, ""faces"": 767}"
Loc2468,Deep Foundation,80,47,3309,models/3D_Model_2468.obj,"{""vertices"": 646, ""faces"": 1681}"
Loc2469,Standard Foundation,91,47,2613,models/3D_Model_2469.obj,"{""vertices"": 904, ""faces"": 682}"
Loc2470,Standard Foundation,53,6,1269,models/3D_Model_2470.obj,"{""vertices"": 669, ""faces"": 848}"
Loc2471,Shallow Foundation,80,15,3657,models/3D_Model_2471.obj,"{""vertices"": 868, ""faces"": 1341}"
Loc2472,Shallow Foundation,52,45,2023,models/3D_Model_2472.obj,"{""vertices"": 711, ""faces"": 1134}"
Loc2473,Shallow Foundation,68,29,2489,models/3D_Model_2473.obj,"{""vertices"": 351, ""faces"": 856}"
Loc2474,Standard Foundation,97,32,1679,models/3D_Model_2474.obj,"{""vertices"": 559, ""faces"": 1243}"
Loc2475,Shallow Foundation,53,23,3227,models/3D_Model_2475.obj,"{""vertices"": 628, ""faces"": 1105}"
Loc2476,Standard Foundation,66,29,1722,models/3D_Model_2476.obj,"{""vertices"": 531, ""faces"": 975}"
Loc2477,Standard Foundation,67,15,3906,models/3D_Model_2477.obj,"{""vertices"": 731, ""faces"": 513}"
Loc2478,Standard Foundation,60,42,2026,models/3D_Model_2478.obj,"{""vertices"": 639, ""faces"": 597}"
Loc2479,Deep Foundation,83,11,2155,models/3D_Model_2479.obj,"{""vertices"": 768, ""faces"": 1404}"
Loc2480,Shallow Foundation,79,19,3944,models/3D_Model_2480.obj,"{""vertices"": 727, ""faces"": 1344}"
Loc2481,Standard Foundation,74,21,1524,models/3D_Model_2481.obj,"{""vertices"": 483, ""faces"": 865}"
Loc2482,Deep Foundation,50,6,4379,models/3D_Model_2482.obj,"{""vertices"": 962, ""faces"": 523}"
Loc2483,Deep Foundation,82,30,4640,models/3D_Model_2483.obj,"{""vertices"": 849, ""faces"": 1300}"
Loc2484,Standard Foundation,93,37,3834,models/3D_Model_2484.obj,"{""vertices"": 867, ""faces"": 1123}"
Loc2485,Deep Foundation,100,15,1933,models/3D_Model_2485.obj,"{""vertices"": 919, ""faces"": 1906}"
Loc2486,Shallow Foundation,86,17,1634,models/3D_Model_2486.obj,"{""vertices"": 517, ""faces"": 1417}"
Loc2487,Shallow Foundation,56,43,3023,models/3D_Model_2487.obj,"{""vertices"": 958, ""faces"": 687}"
Loc2488,Shallow Foundation,50,50,4794,models/3D_Model_2488.obj,"{""vertices"": 546, ""faces"": 1676}"
Loc2489,Standard Foundation,65,25,833,models/3D_Model_2489.obj,"{""vertices"": 347, ""faces"": 1795}"
Loc2490,Deep Foundation,51,15,709,models/3D_Model_2490.obj,"{""vertices"": 735, ""faces"": 1372}"
Loc2491,Shallow Foundation,68,20,2270,models/3D_Model_2491.obj,"{""vertices"": 808, ""faces"": 1247}"
Loc2492,Shallow Foundation,58,38,4769,models/3D_Model_2492.obj,"{""vertices"": 652, ""faces"": 1210}"
Loc2493,Standard Foundation,90,22,2442,models/3D_Model_2493.obj,"{""vertices"": 345, ""faces"": 798}"
Loc2494,Shallow Foundation,69,19,2469,models/3D_Model_2494.obj,"{""vertices"": 601, ""faces"": 653}"
Loc2495,Shallow Foundation,69,20,3796,models/3D_Model_2495.obj,"{""vertices"": 301, ""faces"": 986}"
Loc2496,Standard Foundation,78,18,2227,models/3D_Model_2496.obj,"{""vertices"": 969, ""faces"": 1041}"
Loc2497,Standard Foundation,80,35,580,models/3D_Model_2497.obj,"{""vertices"": 658, ""faces"": 677}"
Loc2498,Deep Foundation,56,11,2368,models/3D_Model_2498.obj,"{""vertices"": 581, ""faces"": 691}"
Loc2499,Deep Foundation,83,18,4076,models/3D_Model_2499.obj,"{""vertices"": 439, ""faces"": 1948}"
Loc2500,Standard Foundation,95,23,3396,models/3D_Model_2500.obj,"{""vertices"": 578, ""faces"": 1276}"
Loc2501,Shallow Foundation,95,10,4618,models/3D_Model_2501.obj,"{""vertices"": 609, ""faces"": 1000}"
Loc2502,Standard Foundation,76,33,3236,models/3D_Model_2502.obj,"{""vertices"": 584, ""faces"": 1910}"
Loc2503,Standard Foundation,85,24,2053,models/3D_Model_2503.obj,"{""vertices"": 746, ""faces"": 917}"
Loc2504,Standard Foundation,70,31,2363,models/3D_Model_2504.obj,"{""vertices"": 398, ""faces"": 951}"
Loc2505,Shallow Foundation,69,26,4745,models/3D_Model_2505.obj,"{""vertices"": 926, ""faces"": 874}"
Loc2506,Standard Foundation,68,32,1107,models/3D_Model_2506.obj,"{""vertices"": 622, ""faces"": 958}"
Loc2507,Standard Foundation,96,15,3425,models/3D_Model_2507.obj,"{""vertices"": 527, ""faces"": 1799}"
Loc2508,Deep Foundation,70,11,4212,models/3D_Model_2508.obj,"{""vertices"": 752, ""faces"": 1204}"
Loc2509,Deep Foundation,77,37,2478,models/3D_Model_2509.obj,"{""vertices"": 499, ""faces"": 1743}"
Loc2510,Standard Foundation,99,25,2796,models/3D_Model_2510.obj,"{""vertices"": 873, ""faces"": 1997}"
Loc2511,Deep Foundation,56,42,3113,models/3D_Model_2511.obj,"{""vertices"": 737, ""faces"": 1695}"
Loc2512,Deep Foundation,72,25,4710,models/3D_Model_2512.obj,"{""vertices"": 994, ""faces"": 1831}"
Loc2513,Deep Foundation,90,43,807,models/3D_Model_2513.obj,"{""vertices"": 647, ""faces"": 1541}"
Loc2514,Standard Foundation,74,41,4829,models/3D_Model_2514.obj,"{""vertices"": 320, ""faces"": 1929}"
Loc2515,Standard Foundation,98,26,2979,models/3D_Model_2515.obj,"{""vertices"": 439, ""faces"": 1235}"
Loc2516,Standard Foundation,55,12,3544,models/3D_Model_2516.obj,"{""vertices"": 800, ""faces"": 746}"
Loc2517,Shallow Foundation,58,35,4969,models/3D_Model_2517.obj,"{""vertices"": 651, ""faces"": 1519}"
Loc2518,Standard Foundation,100,12,1936,models/3D_Model_2518.obj,"{""vertices"": 300, ""faces"": 667}"
Loc2519,Shallow Foundation,53,45,1908,models/3D_Model_2519.obj,"{""vertices"": 487, ""faces"": 817}"
Loc2520,Standard Foundation,58,9,717,models/3D_Model_2520.obj,"{""vertices"": 921, ""faces"": 1140}"
Loc2521,Standard Foundation,84,46,4862,models/3D_Model_2521.obj,"{""vertices"": 397, ""faces"": 500}"
Loc2522,Deep Foundation,87,35,4797,models/3D_Model_2522.obj,"{""vertices"": 379, ""faces"": 870}"
Loc2523,Deep Foundation,55,33,1118,models/3D_Model_2523.obj,"{""vertices"": 599, ""faces"": 1710}"
Loc2524,Shallow Foundation,68,33,1030,models/3D_Model_2524.obj,"{""vertices"": 598, ""faces"": 1701}"
Loc2525,Shallow Foundation,81,34,3878,models/3D_Model_2525.obj,"{""vertices"": 429, ""faces"": 1346}"
Loc2526,Standard Foundation,57,27,4054,models/3D_Model_2526.obj,"{""vertices"": 787, ""faces"": 783}"
Loc2527,Standard Foundation,58,28,2484,models/3D_Model_2527.obj,"{""vertices"": 862, ""faces"": 1089}"
Loc2528,Shallow Foundation,61,48,3673,models/3D_Model_2528.obj,"{""vertices"": 466, ""faces"": 1467}"
Loc2529,Standard Foundation,50,13,1656,models/3D_Model_2529.obj,"{""vertices"": 938, ""faces"": 1860}"
Loc2530,Standard Foundation,82,13,4834,models/3D_Model_2530.obj,"{""vertices"": 513, ""faces"": 803}"
Loc2531,Standard Foundation,87,40,1620,models/3D_Model_2531.obj,"{""vertices"": 441, ""faces"": 665}"
Loc2532,Standard Foundation,66,17,3930,models/3D_Model_2532.obj,"{""vertices"": 742, ""faces"": 1287}"
Loc2533,Standard Foundation,74,46,4960,models/3D_Model_2533.obj,"{""vertices"": 888, ""faces"": 1223}"
Loc2534,Standard Foundation,81,15,925,models/3D_Model_2534.obj,"{""vertices"": 920, ""faces"": 733}"
Loc2535,Shallow Foundation,79,16,1298,models/3D_Model_2535.obj,"{""vertices"": 844, ""faces"": 1228}"
Loc2536,Deep Foundation,76,50,1000,models/3D_Model_2536.obj,"{""vertices"": 886, ""faces"": 1266}"
Loc2537,Shallow Foundation,78,9,1059,models/3D_Model_2537.obj,"{""vertices"": 689, ""faces"": 688}"
Loc2538,Deep Foundation,99,39,1477,models/3D_Model_2538.obj,"{""vertices"": 638, ""faces"": 786}"
Loc2539,Shallow Foundation,65,16,3144,models/3D_Model_2539.obj,"{""vertices"": 509, ""faces"": 697}"
Loc2540,Shallow Foundation,63,32,3451,models/3D_Model_2540.obj,"{""vertices"": 944, ""faces"": 1106}"
Loc2541,Deep Foundation,57,27,4466,models/3D_Model_2541.obj,"{""vertices"": 772, ""faces"": 1251}"
Loc2542,Shallow Foundation,77,27,1209,models/3D_Model_2542.obj,"{""vertices"": 337, ""faces"": 932}"
Loc2543,Deep Foundation,60,48,1071,models/3D_Model_2543.obj,"{""vertices"": 767, ""faces"": 980}"
Loc2544,Shallow Foundation,67,19,3272,models/3D_Model_2544.obj,"{""vertices"": 936, ""faces"": 1877}"
Loc2545,Standard Foundation,91,17,4916,models/3D_Model_2545.obj,"{""vertices"": 832, ""faces"": 1054}"
Loc2546,Standard Foundation,85,18,528,models/3D_Model_2546.obj,"{""vertices"": 576, ""faces"": 1456}"
Loc2547,Deep Foundation,71,50,951,models/3D_Model_2547.obj,"{""vertices"": 357, ""faces"": 1387}"
Loc2548,Shallow Foundation,70,11,2537,models/3D_Model_2548.obj,"{""vertices"": 829, ""faces"": 1966}"
Loc2549,Deep Foundation,52,13,4684,models/3D_Model_2549.obj,"{""vertices"": 497, ""faces"": 1012}"
Loc2550,Shallow Foundation,84,5,2247,models/3D_Model_2550.obj,"{""vertices"": 887, ""faces"": 1739}"
